date,RIDGE,BOOST,OLS,ENSEMBLE,EW,BTC,MV_OPT,RISK_PARITY_ML,RISK_PARITY_EW,VOL_TARGET_EW,VOL_TARGET_ML
2025-03-25,-2.50978080898384,-0.3862668792181063,-1.7993202407432556,-2.521447853552937,-47.85719792290133,-19.212064878269523,0.0,-53.49510633223081,-62.47820883430465,-31.494861966364457,-13.012206877589087
2025-03-26,-1.3675993344929833,-1.6143886646607133,-0.7402855055234348,-1.6660365371022543,-48.520950419401515,-19.668541994725796,-0.6717485762380466,-54.03600389543228,-62.958309495110555,-31.975280224110303,-13.400999422041037
2025-03-27,-1.5255978459479493,-2.30344684817976,-0.8992889063506896,-2.036143731460378,-48.207677686878384,-19.404362604597836,-1.1234499551413044,-53.92528326956866,-62.88501547384282,-31.754228725421445,-13.250010433650901
2025-03-28,-2.1083590545420052,-3.830109219616868,-1.4857565457187247,-2.9823202327614395,-51.32535098111606,-21.991759254139822,-4.923732094274025,-57.5719047283324,-66.15954403984036,-34.130864614541764,-15.853501882312981
2025-03-29,-3.245114547240497,-5.976693174052703,-2.557093459924792,-4.560837083776286,-53.57369014720156,-23.60056895849762,-8.689088468369622,-60.10611528147707,-68.375182837603,-35.83547375563448,-17.878858913505002
2025-03-30,-2.813235769693695,-5.613638532010621,-2.0544842101740675,-4.1284038695941705,-53.7412702977862,-23.845864447090253,-7.195917477306614,-60.248941841850325,-68.50579893384418,-35.96390168305631,-17.975792039907585
2025-03-31,-2.1524187256691696,-5.232018943563414,-1.3885080689547629,-3.624766139061286,-54.09491031664678,-23.715035966841338,-5.714289223524113,-60.6378534652413,-68.89578707225124,-36.22275390134633,-18.138983314649295
2025-04-01,-1.0494449852455316,-4.153409611289305,-0.2769232480791355,-2.742283550822839,-52.76978916235381,-21.293791110076054,-1.8449738882915359,-58.85252591528513,-67.38311931599804,-35.15692675525746,-16.54156082338536
2025-04-02,-1.6360540413985054,-3.9605770165348155,-0.8681120486006879,-3.358689453996442,-55.66670962499698,-23.75193989089531,-4.933572794550811,-62.171685454410486,-70.29085367495611,-37.42635902591468,-19.046445497810847
2025-04-03,-0.8262112880277844,-3.962876301036878,-0.2411819132482287,-3.0301743573828053,-55.254052218975716,-23.144366203042516,-2.995723519001398,-61.72091072017627,-69.90220040265748,-37.09367478896534,-18.671771281601224
2025-04-04,0.0,-4.035486242247089,0.0,-1.016451957288048,-55.072332768472585,-22.511014236191752,-1.7016542262186,-61.29472445792741,-69.45346778073915,-36.94790965313025,-18.57764786942359
2025-04-05,-1.6445195507352846,-3.318582404141691,-1.6445195507352912,-2.1008633030394654,-55.39290839420355,-22.82343418480489,-3.252788850451126,-61.840380470952006,-69.95634720576098,-37.2112420387366,-18.941697368305977
2025-04-06,-4.673588882022985,-4.557185089892226,-4.875725043758759,-4.799501516822007,-60.01206507925667,-27.575336666046894,-13.504149252183645,-66.57450823579572,-73.86633640585762,-41.19201266530624,-23.80626891747412
2025-04-07,-3.023895982408968,-1.8558035206918333,-3.229530257488776,-2.842085863912066,-58.978985594986014,-26.86332243518504,-9.542658241643153,-65.14634699570784,-72.69967903065772,-40.289842581467525,-22.355874207200408
