,RIDGE,BOOST,OLS,ENSEMBLE,EW,BTC,MV_OPT,RISK_PARITY_ML,RISK_PARITY_EW,VOL_TARGET_EW,VOL_TARGET_ML
2024-11-20,0.03362731694300358,-0.0001021168662603475,0.03362036398427722,0.035078483243674415,-0.030550832459128895,0.0213895997475006,0.03582666054765421,-0.03535451611924301,-0.04808971697122017,-0.02195831926318678,-0.0036137564339777167
2024-11-21,-0.007072579319723896,0.00902411884794567,-0.007072579319723896,-0.007072579319723896,0.05927454477497947,0.0427348390407393,0.07794687417314836,0.0739242375289586,0.07337920880745466,0.04107548942805396,0.04763499455998307
2024-11-22,-0.01826789148574108,-0.02329011270830187,-0.02490190383019074,-0.01771051910645976,0.03528555829671627,0.0055009216291095,0.03947093668157806,0.03066469627438768,0.03614036677419056,0.027182194841639595,0.012531386469978626
2024-11-23,0.0028736817988108676,-0.0022171951952444854,0.0028736817988108676,-0.000506506142642485,0.05574319464960009,-0.0123201900224193,0.0724177582950317,0.06007880270718354,0.06574629379789881,0.040583638013639574,0.031200747053692267
2024-11-24,0.021630694102037853,-0.009718119719621502,0.019658305205193276,0.021259004021949544,0.03312470958765757,0.0024845365139849,0.019064036362993024,0.03615322655013288,0.0476110722070959,0.02137558611711703,0.0062550486230420355
2024-11-25,0.015376628640402255,-0.030922625209196242,0.015676803249268064,0.015676803249268064,-0.033380771442122426,-0.0504470990517481,-0.03144390870703809,-0.03157248100327199,-0.03920673404515482,-0.021204091064525997,-0.00938109440379225
2024-11-26,0.0034798835763673814,0.010870029286428745,0.005109126299913202,0.0048314289445521175,-0.0017791223711133737,-0.0116628302877819,0.05045444083283746,-0.002499246209630737,-0.010563913075369823,-0.0016881823698615514,0.011216741243910429
2024-11-27,0.0014419059357180797,-0.0005831369638427814,2.468513219117119e-05,4.6516647462968574e-05,0.07491766426992799,0.0435814845285158,0.08533626108382376,0.07976931283214377,0.07708637262556867,0.05193464476946422,0.05937340758236359
2024-11-28,0.0029390525638641183,-0.0007509176532411587,0.0029390525638641183,0.00208392695466385,0.0014258047878884367,-0.0029272779364146,0.0035132252434737065,0.005773656580382652,0.007448753058787075,0.002541136011527611,0.0012749095422635729
2024-11-29,-0.001957075066890508,0.030230113733891333,-0.00011360437142426613,-0.01267847001598068,0.038058103572161245,0.0190655875812431,0.029015453694384262,0.04214657477035463,0.04428594870578379,0.027487271927052477,0.02485026882198433
2024-11-30,0.05314007541495208,-0.005112732864058091,0.044990747418088436,0.043914709685647,0.03771829235352767,-0.0103693352182644,0.06253594080643776,0.05735252231866686,0.06078570102563359,0.026964312198371525,0.029205120839435356
2024-12-01,0.01080059050396456,-0.0025927897563180966,0.01080059050396456,0.01080059050396456,0.021363799974535573,0.0078886548913574,0.01765318707662393,0.01645467309858383,0.012520341535695236,0.015199519256493075,0.016321527787113974
2024-12-02,-0.031862155819499416,-0.013337023011428355,-0.03566213391203195,-0.04111612402343938,0.02693344392179355,-0.0141648154697614,-0.00949190768401861,0.024564624273077654,0.02831298991748,0.018216284765153145,0.014268601634946023
2024-12-03,-0.05508359734905384,-0.024804847987073005,-0.04972045224324628,-0.05222005986446609,0.08246659750038958,9.3774758866072e-05,0.04966341538909056,0.07116826352498701,0.07785030371100454,0.06113315452498726,0.0378235525433199
2024-12-04,0.028165074224636006,0.04308966516531044,0.031329257838981474,0.03008499425416217,0.02791140938646641,0.0298563556273856,0.06032893826531961,0.02309159546056685,0.016426042548963092,0.019201934979603104,0.01918893936239064
2024-12-05,0.007667997787202838,-0.046344531263573734,0.009582508994379145,0.008651300065446349,0.0017702878370952752,-0.0170588402569759,-0.010450589080763772,-0.007365282018824889,-0.0046452037072616855,-0.0020450097637960546,-0.008792932886067945
2024-12-06,-0.02317593880059341,-0.002810522530122317,-0.02340613735779884,-0.023609838932889454,0.049749228379226317,0.0290203316969619,0.03498904320313494,0.05413446692956838,0.058850261884830356,0.03567723721867838,0.026151985858759788
2024-12-07,-0.025208781856882252,-0.001482956755569646,-0.025636642018409973,-0.027796718154437097,-0.0007102534766130579,0.0005483823945511,-0.016315217903245773,-0.004065672112501421,-0.00701809797997205,-0.00011826181499917756,0.0019070034886111012
2024-12-08,0.02744947743483156,0.03518429451690449,0.028234949148252107,0.02845122278956077,0.012445031109590991,0.0124455396872207,0.030112962512113726,0.012805244215283717,0.003379547770285757,0.006402758381933809,0.024082955086291834
2024-12-09,-0.0058553436402311865,0.020971959576608537,-0.0058553436402311865,0.0007165166018758551,-0.13595550910770407,-0.0371455121023972,-0.11599927220596587,-0.14896353932403888,-0.15823205332973342,-0.0974352709018116,-0.07400674111654573
2024-12-10,0.006213820497516719,0.014789768493885394,0.004920238375915164,0.006545595133644298,-0.014094996404824884,-0.0076989445109532,-0.0047696306438678865,-0.0163523109777351,-0.016056816366655676,-0.010147073751500502,-0.010293028845634388
2024-12-11,-0.011007936596958194,0.01710352224480889,-0.01048871917573152,-0.00887766671264252,0.076451235948339,0.0466870050185597,0.04050157462874768,0.07088921538349927,0.07802204589625159,0.04617730961782425,0.02584258185102362
2024-12-13,0.005224279589835501,0.019382764365196377,0.007356929459751371,0.006616627220113631,0.008526795295951536,0.0141710774855614,0.0006747348879963615,0.005432098533558631,0.005668221619033149,0.004654407121983338,0.001737169009888647
2024-12-14,0.007606535189273234,-0.017067495887651173,0.00970598278497195,0.0084460241477783,-0.033457941451450625,-0.0004494720490597,-0.05954065719113967,-0.05252988687250411,-0.04026662383496016,-0.021196171963551082,-0.03952036627731536
2024-12-15,0.009519160732897256,0.011551050601261041,0.009955295580039821,0.00861292193824735,0.03139442058914879,0.029473473912124,0.048759614657406435,0.03828247138254508,0.036734861452331374,0.01899792626200426,0.024673827979066844
2024-12-16,0.03334955402886629,0.008477836273486947,0.0311888150665897,0.011317883301266558,-0.015231604304023342,0.0161856887846167,0.008426242575027562,-0.017128345462644773,-0.02740170511880375,-0.01057689387321417,0.004525187720699915
2024-12-17,-1.0939627251242007e-05,4.074432201103817e-05,-0.0005953025316274077,-0.00013574394943534004,-0.028973803840083967,0.0008462353217688,-0.031686975212329466,-0.03525684333470713,-0.03586291252114249,-0.017895755870270105,-0.021046784467893445
2024-12-18,-0.0019835317357888294,0.018148252087828345,-0.0016899037952519125,1.8660673662407312e-05,-0.08320529119190588,-0.0563403678480638,-0.07339487739080178,-0.09017847320015845,-0.09629597549586649,-0.05158922154946993,-0.046002029945420936
2024-12-19,0.007011842604766914,0.053046909083668346,0.005717369432578313,0.01865306029178824,-0.06121000163195175,-0.0270953667499944,-0.04687839733049223,-0.07428207344771554,-0.08499274043639124,-0.036343469142233534,-0.026876023536073983
2024-12-20,0.007412576817816832,0.028447296880805197,0.007207519693235076,0.009783237075596737,0.0479810655348487,0.0040643884314996,0.020620149364993335,0.043714615436693555,0.04343284387302881,0.025117141580288452,0.025027656740777678
2024-12-21,0.022596566896804497,0.017145724964230682,0.022596566896804497,0.023777091979045924,-0.04594524328693104,-0.0064817501317467,0.01946121509569492,-0.045523867932505103,-0.057615963258306674,-0.02589850886148174,-0.010066132797902125
2024-12-22,0.021019624641569812,0.005013911317967899,0.017360812414307515,0.02153655596692456,0.0034507039464244625,-0.0218205383505866,0.003082345208323802,0.009574198207210853,0.006635405209952033,0.0034580786048544502,0.009443369101979663
2024-12-23,0.002279152299159787,0.012960544413382333,0.004399270605297448,0.005560290742636351,0.06665728631455323,-0.0031601145581818,0.06376371718924198,0.07207493957534629,0.075983484567716,0.03738434354208213,0.037359339311155995
2024-12-24,0.013386775215593227,0.08139023061869734,0.013557702640308422,0.013161635595941718,0.04145571404427089,0.0404384182995922,0.05390041990102606,0.049877624511183584,0.04735312263607891,0.023197966305533113,0.030648849039933816
2024-12-25,0.0023885216993578817,0.01895878433584391,-0.0012336784679858066,-0.0012336784679858066,-0.01378016708500913,0.0075402331623277,-0.0006752636139019392,-0.01963463876490823,-0.022456993557630166,-0.008504388245960469,-0.007546176189263478
2024-12-26,0.002933515010564436,-0.0004670213606417714,0.002933515010564436,0.002918329366572915,-0.0560197528864656,-0.0367615366397321,-0.020662261791139537,-0.061340665121501624,-0.06736828184694973,-0.03177225681664514,-0.027205968826576506
2024-12-27,-0.03625872371741978,-0.014630298848971261,-0.03519618530370319,-0.03550095615560081,-0.0039144826587588,-0.0159487026871579,-0.06798743826026138,-0.002678818694963008,0.004954158836609775,-0.0018751938076047403,-0.011715832966309143
2024-12-28,0.004511814642980901,-0.013756132152866637,0.003985674802591443,0.005068796704366406,0.027649650894714568,0.0100609244143365,0.03835048995719306,0.03574484833853783,0.039028554036310475,0.015998172671809592,0.015524420097260577
2024-12-29,0.012680218941122867,-0.0010679182766943143,0.013902043041845405,0.015187021267675745,-0.03564988511230497,-0.0162073275954173,-0.015682085466559546,-0.03716325519241946,-0.04351686452587217,-0.019521590667145164,-0.012259913188428657
2024-12-30,0.006444207404851562,0.03124407302070288,0.006444207404851562,0.008080465701399454,-0.003720840544033994,-0.0100787062400452,0.0004292836666820553,-0.005727263434018883,-0.008826753530623895,-0.0019778677785500113,0.0009837962649649821
2024-12-31,0.005794294257533217,0.022019591754343464,0.0033963370442078008,0.006126896950532926,-0.009653371199513417,0.0083107933249013,-0.008750197314344432,-0.01355570592751611,-0.016065272330619714,-0.00567771771794744,-0.004391341342031023
2025-01-01,-0.015368522262978863,-0.031605615792939704,-0.015368522262978863,-0.015368522262978863,0.03894654286914524,0.0108114685085107,0.044253710053258975,0.05058312946317182,0.05675380208939984,0.02148161526707823,0.0218835317970826
2025-01-02,0.00951993604482964,0.012016165279159892,0.010504156066071413,0.00951993604482964,0.036763330361969965,0.026123423504065,-0.0016582830376516695,0.03811950359089476,0.03808775235523549,0.021635272859024716,0.02105036030005672
2025-01-03,-0.01396998674499926,0.02603041035988224,-0.01496684758648905,-0.010454626859633984,0.05822458020586194,0.0126051218929723,0.045791908405922406,0.06635437496584719,0.07427913814257803,0.03262838938318491,0.03122703901188984
2025-01-04,-0.00982526388234645,0.017831688533294646,-0.010176329564097808,-0.0018226483883929288,0.005216515496414399,0.0007677160215699,-0.016583068228237297,-0.0008221080346581745,0.0008607955967031477,0.002541614964604376,-0.003057285449941307
2025-01-05,-0.007518677938674279,-0.014533697390217166,-0.006283837936753664,-0.006151750024607872,-0.0020956098753730193,0.0013278218020309,-0.005605641167728732,-0.002539674457246607,-0.002367327545306347,-0.0016314025348437354,-0.0018273246488229994
2025-01-06,-0.019247596170275463,-0.032985038485542406,-0.01778135357285864,-0.021382635016437848,0.014240422079956773,0.0400021829839416,0.00817896723422066,0.014305788715826401,0.01675924204695377,0.008339019059224422,0.005860904869209727
2025-01-07,0.023432828621090168,0.038702467226489116,0.022528279068823195,0.022528279068823195,-0.0854267712555491,-0.0518790843982187,-0.02904777407066088,-0.09380445281291566,-0.10370680845021396,-0.04832047224345715,-0.04345618529743329
2025-01-08,0.013510286524936539,0.007151104310487037,0.013203561807747167,0.013594641597812374,-0.030296518811383732,-0.019462442560503,-0.011427776199779164,-0.03253117692623783,-0.03590527690648942,-0.01701321600305252,-0.01538888158495081
2025-01-09,0.012954561833551093,-0.05037602031233217,0.007221454693429566,0.004176381699138754,-0.03859728332637468,-0.0263577913452729,-0.019045774188488584,-0.03304938212718017,-0.03488075101774152,-0.020863795827070812,-0.019551962038029454
2025-01-10,-0.016805578551040527,-0.023288295006141595,-0.016805578551040527,-0.016837317389676434,0.024120776332149766,0.0232741515203416,0.027158656031775488,0.025243993331607706,0.026779504606915652,0.01378598208912414,0.014307154398940009
2025-01-12,0.007582139834487342,-0.021692854600360585,0.007837849329896372,0.007201674669689687,-0.016388700496710176,-0.0006614008632285,-0.013197989331029598,-0.021812863763234172,-0.023636303295554835,-0.009063179837069042,-0.010003208146995374
2025-01-13,-0.006273702451767938,0.020580307664579113,-0.0070785590846410805,-0.00784283748072559,-0.03008836723878666,0.0001957243485066,-0.03235325806984496,-0.024040300674862274,-0.029617659398325974,-0.016828439008769937,-0.0053939266074205456
2025-01-14,-0.013462760592131341,-0.0010814348792035078,-0.01106125691970316,-0.012117153763814566,0.043809185897384854,0.0212758343788004,0.020712721343796793,0.04627181168622049,0.04535252734613271,0.025065232898111856,0.031262513633822694
2025-01-15,-0.02670062599701254,-0.0007727095196007616,-0.02676469946116681,-0.025227537383385817,0.06926805012149632,0.0409643537720778,0.011188784669082071,0.06882653269950927,0.08508036165699404,0.03856642761958709,0.015570055845870005
2025-01-16,0.000157235147517365,0.02585023413397349,0.0002497143287888814,0.001140769278771634,-0.009016867743601371,-0.0051318349408429,0.007592453793336102,-0.004954127793022448,-0.007429458163804266,-0.005126591311603642,0.00043232348110542186
2025-01-17,-0.0032311563564178802,0.03446114432776898,0.011822608585747699,0.010784683183203012,0.0695347863139263,0.0412142991674391,0.06879390424627083,0.07749062657374214,0.08112393672200856,0.04070732832947755,0.035031799784856904
2025-01-18,-0.0211547313429976,0.03071665159490299,-0.021345547257568535,-0.018913880307842593,-0.04717202434311166,0.0031380693164504,-0.02785219628264994,-0.05286021885485162,-0.06558853548384996,-0.026195360400573863,-0.013948874329443594
2025-01-19,-0.025868863348646784,0.03441626166606121,-0.026451832698736855,-0.019089728396438285,-0.07946406927472612,-0.0301485496412973,-0.0574264286817799,-0.08561301770614345,-0.08926917797941238,-0.04367634002376251,-0.04152443593219975
2025-01-20,-0.029648624132967358,-0.0054355677563860515,-0.028431606674343936,-0.029153767084352813,0.004563453929176181,0.0092367268553941,-0.04909920963043575,0.003420470972830933,0.008979089056075574,0.003731854744963158,-0.0050463203617685
2025-01-21,0.0023365067245813484,-0.009790605483440455,-0.0026999174810438398,-0.002004260465315877,0.031274041447993596,0.0387356932017,0.07397952339338122,0.033586975779769025,0.0293575512441034,0.016463697303250167,0.02479232166391387
2025-01-22,0.017956596198485813,0.019027784762196735,0.018203095735023333,0.018019793102056186,-0.022124410557641253,-0.0235057854238062,-0.02463005120493152,-0.019218872199063267,-0.019202951446195694,-0.012119913845215907,-0.010931247267043394
2025-01-23,0.022282554074069132,0.032817118728905,0.02038932693809036,0.0314100501163642,0.0009433256166336608,0.002608647875441,-0.005417120077623842,0.014429844125314572,0.015235844550775757,0.001502381988800002,0.007013841228370716
2025-01-24,0.007993738982291722,-0.00554495828359557,0.00836957054977854,0.008435687248386644,-0.01708018795809505,0.0090809788073036,-0.0513957834872528,-0.023983156272816122,-0.025668976826975082,-0.008806479791443531,-0.011275517056605
2025-01-25,0.006973431884909805,0.033302087027562266,0.007378801114672163,0.005840997127809178,0.013557681074502033,-0.0010506915732162,0.03771002666643971,0.02300645346009152,0.025629788189829878,0.007660211588410451,0.008998599601636832
2025-01-26,0.0028318847268848646,0.001937049207244173,0.002322191316949985,0.0015631683652598642,-0.02276976033988562,-0.020894395654383,-0.027181504472602206,-0.0198640894895458,-0.020859410041383933,-0.012754181252497885,-0.010204775534439247
2025-01-27,-0.010537040830619241,0.01957505176660532,-0.010537040830619241,-0.012061551227635182,-0.0223181698663358,-0.0050311508745541,-0.029330218432780428,-0.02669119539518027,-0.02643292772613028,-0.013206517238507024,-0.016158216020490432
2025-01-28,-0.01555264073293721,0.010530143897738306,-0.015399656139877059,-0.016806751199632403,-0.05571444415181247,-0.0077401596645559,-0.06153716026915987,-0.07052905012155646,-0.07500492496519742,-0.031127528556760268,-0.03413036895476816
2025-01-29,0.012376643867098188,0.012557922281771262,0.014925290079939282,0.01423984823997983,0.030050680168940132,0.0241361598873708,0.024751683587355768,0.040063221713917865,0.04429091730970384,0.017120824693054995,0.01710042067009899
2025-01-30,0.02104936061078843,0.00679814205535649,0.022318327810326756,0.018454301971806378,0.05013905600310115,0.0100686016468078,0.04517876104573049,0.05504782955912899,0.059723665588034866,0.029699549694796788,0.02451976558567223
2025-01-31,-0.009340342829122368,-0.02487790035263351,-0.009147514814050545,-0.013394688028770052,-0.0012084132099584213,-0.0222383695689893,-0.0013045883595518872,-0.00345920133775666,-0.0014343854265106062,-0.0007399360488061875,-0.004687650127860398
2025-02-01,0.006141591862596232,-0.02472700452543969,0.006141591862596232,0.00042628946780166876,-0.08433826293829609,-0.0178462909622596,-0.07634857577137447,-0.10227405076844465,-0.11120042241224042,-0.04805578033113431,-0.04654654797635764
2025-02-02,0.00874412588109301,0.0643935762613222,0.006660465969333423,0.015552090412237304,-0.10359939149216567,-0.0293377391427699,-0.008562206767781855,-0.10102667846081778,-0.11644392477314122,-0.05920155255704286,-0.03424972063983907
2025-02-03,0.0426928365580885,0.0450757885960056,0.04020684110615871,0.04145291037898336,0.05146592801643661,0.0384693193778971,0.10701225872358684,0.06616165674175899,0.06108215105082689,0.02855977022978586,0.0388305037059534
2025-02-04,0.014432280130956564,0.007652016561874864,0.014432280130956564,0.010326969866785635,-0.06077579956446246,-0.0358073536202194,-0.05635952062288092,-0.07337862558853715,-0.07493109007810989,-0.033290276097771805,-0.038058289792012485
2025-02-05,-0.023457966547871526,-0.024377162246707437,-0.024627454283390814,-0.02454333857715728,-0.026627194500418647,-0.0120544591773541,-0.03898631698883984,-0.03551158198860215,-0.04483054327543677,-0.014538361092749768,-0.004972994754154655
2025-02-06,0.00716374953767767,0.014446826716623482,0.00716374953767767,0.010769350860774796,-0.03858637868348806,-0.0004701504906317,-0.038249267275177815,-0.05387909888270272,-0.06267739037812774,-0.020583928796517978,-0.017238105325084588
2025-02-07,0.006343056877377808,-0.01619166868038035,0.007208558755971213,0.005127183547114181,0.003152562928897144,-0.0004145246092808,0.013792811038426988,0.002572732621293727,0.002412044172960117,0.002183005828955087,0.0015662153724951893
2025-02-08,0.011756551274505936,0.0020789311693983625,0.013238530295058858,0.019178601657107396,0.029615017933865628,-0.0006264607692022,0.09001713855665001,0.04936023212337026,0.05069425538188731,0.016844174894671285,0.024426625343265368
2025-02-09,0.005711707666597784,-0.012997257808837509,0.005711707666597784,0.005640823924423652,-0.0051324737380552855,0.0002433789128675,0.023200641547648435,0.0022860227630808866,-0.012421212372227049,-0.002237428152781747,0.017489758174402268
2025-02-11,-0.010582052837817461,-0.02680717636105066,-0.010582052837817461,-0.014717195598872329,-0.0023160928150602568,-0.0170544796869803,-0.013712247119453238,-0.009505099888030822,-0.01003247718777276,-0.0033018366990246436,-0.004959202629168595
2025-02-12,0.008579559833807204,-0.014103225752724206,0.008579559833807204,0.008527941543984993,0.0457801056355842,0.0217853320584375,0.07052876336337605,0.05597942607560978,0.05647866990052042,0.026847795172379476,0.030806067033779805
2025-02-13,-0.03008053558994378,-0.00576854038788558,-0.031141709438414156,-0.034366418943919154,-0.025929650309803938,-0.0126280121347069,-0.028977575391907727,-0.031197403070798595,-0.03136369996739179,-0.013660710964036975,-0.017471076684974475
2025-02-14,-0.010836524614382545,-0.014817733010078878,-0.010836524614382545,-0.006155031196417866,0.03037130168488984,0.0090499731731836,0.01978824332793942,0.03590428114416059,0.038561448002964446,0.017059279936378915,0.01681253588984346
2025-02-15,0.002822393270948277,0.01879650980157327,0.002822393270948277,0.0028460180995020096,-0.023266043504408123,0.0009126942525898,-0.0037051414865036164,-0.026338936603041943,-0.037342429281358835,-0.012277286074023338,-0.00031007512050101795
2025-02-16,0.0030213649158024724,0.004035127701915754,0.0030213649158024724,0.004745959910551576,-0.00866522899212977,-0.0152104192054793,-0.0007325874081666305,-0.015315915657817813,-0.019070803631596835,-0.006054195827489354,-0.003857489160478727
2025-02-17,-0.0037625190736791277,-0.028927944266337116,-0.0037625190736791277,-0.004492065934730938,-0.002964474541426645,-0.0033306573614644,-0.010359972576176171,-0.0090150060055955,-0.011473015300503132,-0.002582248716661536,-0.001865714220963283
2025-02-18,0.035699134826647314,0.024180005731891458,0.035699134826647314,0.03249744694698797,-0.03380010868664496,-0.0017262574784422,0.0007500219205900834,-0.04508324963535763,-0.05987108262880351,-0.020661113442157195,-0.006032264378008465
2025-02-19,0.008174100213609658,0.020331093608464367,0.007990350262593975,0.005811426939309451,0.022428578302915392,0.0105901282533613,0.07204997691279165,0.019039063269392496,0.012510947994213897,0.011697790703307325,0.019826198282899485
2025-02-20,0.0035282829792060016,0.0005901131434234153,0.0035282829792060016,0.001392477074238653,0.04352373098545653,0.0172847781601785,0.0393108561519457,0.05678649515735646,0.06516510276866208,0.022029127025817708,0.0221539875657196
2025-02-21,0.001311753607055162,0.0084682110038613,0.001311753607055162,-0.0006532528697497306,-0.03511778006267806,-0.0223922765261614,-0.02026607489300773,-0.03518623348617257,-0.03655759709086382,-0.02104767782189345,-0.01918312659854371
2025-02-22,0.0015025422731747805,0.010450792655647287,0.0015025422731747805,0.001854068927348202,0.030013917424819864,0.0045105352978462,0.043741922995827354,0.04200734677796471,0.04505160864903299,0.019118373412092087,0.020714157334297132
2025-02-23,0.008458742026768624,0.012739308452709886,0.008458742026768624,0.008502529780846714,-0.00860018410612108,-0.0030510301094551,-0.007172488012963321,-0.011650265905403622,-0.014402750129011224,-0.004743912548736789,-0.002987273882123211
2025-02-24,0.0033822293251638963,0.03643489725084269,0.0033822293251638963,0.008989683388015868,-0.10669352153448973,-0.0486784397511714,-0.08974043024427282,-0.13023766967572875,-0.14198569005019235,-0.0699096129746811,-0.061533935714655576
2025-02-25,0.005926477058129931,0.028957974039799314,0.005926477058129931,0.007933281800996884,0.01841498500350538,-0.0318413133367687,0.014966347045140129,0.022626549051777797,0.02474467808331143,0.010515665172646094,0.009856339116758277
2025-02-26,0.015007730117346131,0.00876348039710386,0.015007730117346131,0.016596304410802176,-0.005891438316849821,-0.0506400183996127,0.024997951272099448,0.0019190012857496202,0.0020372095166868594,-0.005103471465147245,0.0009211402446202442
2025-02-27,0.05686276335152168,0.031162692683650087,0.05686276335152168,0.05627976095704981,0.011467912779622547,0.0061925581548305,0.19756379460360882,0.022305152562136478,-0.01861175015199381,0.007863566512992134,0.0660861150446293
2025-02-28,-0.006650431951461103,0.002138952724991565,-0.006340983096127333,-0.00709031350891819,-0.004416646890251972,-0.0038636957247007,-0.0227727153816303,-0.011269986267053937,0.0032350725577147584,-0.0029713093648224354,-0.0169733065702893
2025-03-01,-0.02682928054749499,-0.013020615725643683,-0.02682928054749499,-0.024980725835908858,-0.004981628969935554,0.0201315939871717,-0.02597767743791221,-0.013387181568855206,-0.012516820988531057,-0.002559772028628559,-0.009033207760059718
2025-03-02,-0.044062299028778645,-0.004514261770765041,-0.044062299028778645,-0.05444081117544254,0.11076555126446759,0.0963065657068016,0.107618482826986,0.13410811249627014,0.14785221811131513,0.06874732594827936,0.05888237469336743
2025-03-03,-0.009918170842807855,0.02414440195893139,-0.009918170842807855,-0.008419915393186511,-0.1379294524353557,-0.0863300503743097,-0.13515015528232469,-0.1706176693071393,-0.18411127620205492,-0.08103733009010806,-0.07531629280210864
2025-03-04,-0.026053231166380003,0.01813545650670006,-0.02498598744341871,-0.02786600259015875,-0.010700482403947786,0.0126306632032011,-0.009062992223987926,-0.024386927697843345,-0.02525872316247788,-0.006374620612604769,-0.0109845614457647
2025-03-05,0.024029884785743996,-0.003293127318150346,0.024029884785743996,0.021643414675580768,0.03797117804330202,0.0383478915781545,0.03992569471165798,0.04341292079424719,0.043014118547627725,0.021353370413908328,0.02308257901299832
2025-03-06,0.006093381276004114,-0.005235963938784158,0.006093381276004114,0.002418351665156535,-0.019835772012271716,-0.0074978007619547,-0.02203739434779143,-0.0293428083395801,-0.03231713891535797,-0.010900370731014694,-0.01152394836815355
2025-03-07,0.0059708920219242005,-0.018515119306204253,0.004206650594692416,0.00889111164920367,-0.023196313223645636,-0.0352072489233968,-0.0011149065991701572,-0.03030348103346487,-0.03446704229988322,-0.012792104156242434,-0.010387197630309762
2025-03-08,0.0033491771080507056,0.009701072393495665,0.0033491771080507056,0.006728977752621594,-0.006663564510606889,-0.0060966157056602,0.03278042098530922,-0.013224127571769198,-0.018785073332127457,-0.0038578465347892566,-0.00012819350993381953
2025-03-09,-0.024376664561116076,0.015314413134882382,-0.024376664561116076,-0.024965811999160467,-0.09325879675826068,-0.0637172928973129,-0.057522233935644256,-0.11258106694824083,-0.12051213410228243,-0.05234071554003105,-0.04974546059935528
2025-03-10,-0.0020891823792414457,0.005026951224325518,-0.0020891823792414457,-0.00577069268693807,-0.05272404426125499,-0.0268459968733659,-0.08752976729620254,-0.07101143394437524,-0.07778370817615468,-0.029133174145087905,-0.02802339349118594
2025-03-11,0.008000249123198563,-0.005820104832165496,0.009425032367337147,0.008877188591891266,0.050353635618021975,0.0551908948715358,0.06161901039366886,0.06203689991450792,0.06677195997969816,0.0278340460960688,0.02535355062160692
2025-03-13,-0.0008850135689357601,-0.00880345343001208,-0.0008850135689357601,-0.001556354594090403,-0.019841556422764074,-0.0308344003409801,-0.002790890169189028,-0.027865086054714043,-0.032817498235700175,-0.010491375947555759,-0.008629919023039487
2025-03-14,0.0056458452075043575,0.012199426447794218,0.006501999180168,0.007951542390207324,0.040002423886779895,0.035729881784275,0.03460661458794135,0.05210615155252258,0.0565403692526982,0.02196442459106459,0.02218804348229759
2025-03-15,0.0013557831831616275,-0.001617517065836814,0.004209263471687791,0.005033128959473238,0.027001526273580254,0.0042778891702457,0.027376357639117235,0.03530699460447971,0.03944621096061029,0.014825879310174178,0.013363967751455263
2025-03-16,-0.002013604977457825,-0.0035281942422250093,-0.0018743214875961284,0.0003598660735939646,-0.0415878036412435,-0.0210933054413609,-0.03779642844990015,-0.05137470368727004,-0.055934692263714225,-0.022651790226149698,-0.020947009913204466
2025-03-17,0.003701525177052599,0.008886780272834842,0.0037308205900773717,0.003701525177052599,0.04314642873423467,0.0174334542096508,0.02972315853355504,0.04504428967532355,0.04938957174901787,0.023409217766281236,0.017791212852512617
2025-03-18,-0.009015438323305869,-0.0030494976113333676,-0.006681414157062951,-0.008205541871434664,-0.0108336748353054,-0.0153988785858528,-0.007363971365853277,-0.015557808167699392,-0.020191081115177763,-0.005467135508763803,-0.0026016202687818434
2025-03-19,0.024253762353654233,0.01178425882019761,0.022217261452994637,0.025498627724666472,0.04397331542778395,0.0498942486567337,0.07159976267559495,0.061164852471763224,0.06452275109316755,0.024431856463533665,0.028787000886811916
2025-03-20,0.0009050536673091795,0.011798821196984048,0.0016094490935455764,0.0007151569184893104,-0.02944289772507747,-0.0307082014751628,-0.013950234725474934,-0.04022261621194799,-0.04657667786691888,-0.016277359447101816,-0.01331194787857683
2025-03-21,-0.001413326171892638,0.02602544750484452,-0.005493058222604541,-0.001375704383524946,-0.008774339412839087,-0.0014487452227187,0.032389470415639554,-0.003893833880106723,-0.003895894365706692,-0.005407004317333449,-0.0020509003227626756
2025-03-22,0.013212003507666993,5.46529186690424e-05,0.014897488379472922,0.013497406611784297,0.01568070235515939,-0.0026642542986909,0.011912843851333642,0.01979413542275548,0.01974991093975103,0.008817316618040243,0.01067714712301096
2025-03-23,0.01399820301433214,0.009924420878071192,0.015237799749568876,0.014323985378809585,0.012520405936326744,0.0268146620867448,0.060970887769929,0.02866264438801508,0.030737592446652535,0.007447655007556602,0.012946446710431497
2025-03-24,0.004043861965957726,-0.005276781938230508,0.004043861965957726,0.004043861965957726,0.037836684068884775,0.0164203218560057,0.05032281987363056,0.05055199939779142,0.05448324748433464,0.021133745851195804,0.022188034272694314
2025-03-25,0.016458296635957027,0.0014216146968046364,0.01897839689558236,0.019219519178507956,0.014537324547248856,-0.0010098564570342,0.0145138187159283,0.021771847961686845,0.022330846798429956,0.00829943768329666,0.010610109891293228
2025-03-26,0.011715857077446247,-0.01232884008024778,0.010784393120455926,0.008775379789859242,-0.012729513375954871,-0.0056503129553745,-0.006717485762380386,-0.011630981613798455,-0.012795248997730276,-0.0070128792019946064,-0.004469506933057093
2025-03-27,-0.001601892586907479,-0.007003647933542407,-0.001601892586907479,-0.0037637778578686904,0.0060854412634921565,0.003288616896641,-0.004547561971831881,0.0024088555227389364,0.001978689964435092,0.003249576027907408,0.001743541927533206
